beer/name,beers_average
Starr Hill Amber Ale,3.42
BockstaeleDirk,3.42
Olympia 95% Malt,3.42
Tan Line Summer IPA,3.42
Samuel Adams Rustic Saison,3.42
Warrior Harvest Ale,3.42
20th Anniversary American IPA,3.42
Oettinger Winterbier,3.42
Echolocator Hoppelbock,3.42
Sam Adams Light,3.42
1897 Stanley Park Amber,3.42
Dempsey's Petaluma Strong Ale,3.42
Tian-Shan Klassikalyk/Klassichiskoye,3.42
Veldensteiner Weißbier,3.42
Restoration Pale Ale,3.42
Sweetness Stout,3.42
Bohannon Nut Brown Ale,3.42
Clarens Blonde,3.42
Mad Bavarian,3.42
Berkshire Hills 01201,3.42
Pumpkin Death,3.42
Railway City Cranberry Christmas Ale,3.42
Yarpivo Irish Red,3.42
Black River Stout,3.42
Casta Triguera (Wheat Ale),3.42
Original Oettinger Winterbier,3.42
Puls Tume Lager,3.42
Revelation Cat / De Molen Milk Mild,3.42
La Biere De Noel,3.42
Karl Strauss Star Of India Pale Ale,3.42
Banshee Gold Ale,3.42
Syberg's Pale Ale,3.42
Old BullDog ESB,3.42
Thunder Canyon Black Cherry Wheat,3.42
All Black,3.42
Buckskin's Best ESB,3.42
Malt Aimée,3.42
Spike,3.42
Lhasa Beer,3.42
Side Street Inn Ale,3.42
American Hefeweizen (LB No. 11),3.42
Krystal Weizen,3.42
Cocoa For Coconuts,3.42
Orion's Red Ale,3.42
Hoppers Pale Morning,3.42
Category 3 IPA,3.42
Southern Blonde,3.42
Engel Landbier WRONG BREWERY SEE CRAILSHEIMER,3.42
Heavenly Cream Ale,3.42
Warsteiner Premium Verum,3.42
Great Plains Pilsner,3.42
Red Rock Steamer,3.42
Long Day Lager,3.42
Lomgné,3.42
Lachies Ness Scottish Ale,3.42
Black Rabbit Stout,3.42
House Ales WIld Mild,3.42
Mandarin Nectar,3.42
Red Rock Pilsner,3.42
Salem Gold,3.42
Sigwart Hell,3.42
Karpackie Pils,3.42
Belhaven Classic Choice Wheat Beer,3.42
Niagaras Best Pumkin Ale,3.42
Kuhnhenn Caramel Apple Trippel,3.42
Blacksmith's Ale,3.42
Red Dragon Ale,3.42
The Gift,3.42
Cleopatra's Kiss,3.42
Father Damien,3.42
Saranac Brown Ale,3.42
Pirkawakka Pilsener,3.42
Exclusive,3.42
Brandywine Barleywine,3.42
Lost Coast Coffee Stout,3.42
Löwenbräu Premium Pils,3.42
Stimulator,3.42
Dragonmead Breath Of The Dragon English Bitter,3.42
Helles Bock Beer,3.42
Gritty McDuff's Summer Wheat,3.42
Gransus,3.42
Bell's Raspberry Ale,3.42
Breakside Wit,3.42
Mr. Slates Gravel Berry Ale,3.42
Good Night Out,3.42
Joulu Sahti,3.42
Vacationland Summer Ale,3.42
Consecrator Grand Cru,3.42
Slagersbier Dark,3.42
Sapporo Mugi To Hopppu (trans. Barley And Hop),3.42
Sandy Bottom IPA,3.42
Ruis,3.42
Polar Bear Pilsner,3.42
Barley Mill Pale Ale,3.42
McBrian Ale,3.42
Wernesgruner,3.42
Howlin' Red Ale,3.42
The Brew Kettle Funk Works Quick Kriek,3.42
Bunker Bock,3.42
Demi De Mêlée,3.42
Bonfire Vulcan's Vienna Ale,3.42
Gourmetbryggeriet Piney,3.42
Nutty Black,3.42
Roadrunner Brown Ale,3.42
DeVille,3.42
Shiner Dunkelweizen,3.42
Temporary Insanity Imperial Stout,3.42
Edenton Uncle Nut's Nut Brown Ale,3.42
Sign Of Spring,3.42
Troy Brown Ale,3.42
Coke Oven Stout,3.42
Double Blonde,3.42
Pony Express Original Wheat,3.42
Signature Pale Ale,3.42
HaandBic,3.42
2002 Anniversary Ale,3.42
Mustache Ride Pale Ale,3.42
New Holland Ichabod Ale,3.42
Black Nell Stout,3.42
St. Charles Extra Special Bitter,3.42
Five Bridge Bitter,3.42
Heavy Seas - Pale Ale,3.42
Storm Island Gold,3.42
1854 Helles Lager,3.42
Single Hop Cascade,3.42
Reunion '10,3.42
Requiem Espresso Stout,3.42
Appalachian Amber Ale,3.42
Higgins ESB,3.42
Wachusett Blueberry Ale,3.42
Gadzooks Pilsner,3.42
Wet Hop Requiem IPA,3.42
Oxford Brewing Company Miami Blonde,3.42
Dark Bier,3.42
Back 40 Blonde Ale,3.42
Quaff,3.42
Semper Ardens Abbey Ale,3.42
Mirage,3.42
Rondy Brew 2010,3.42
Wachusett Ryde,3.42
Milly's Goat's Breath Double Bock,3.42
Copper Creek Porter,3.42
Ryediculous IPA,3.42
Iron Arm Belgian Wheat,3.42
Church Key Brown Ale,3.42
Smokestack Lightning Imperial Stout,3.42
Wild River Kolsch,3.42
Belgian Style Amber Ale,3.42
Thundermuck Stout,3.42
Lederer Premium Pils,3.42
Bad Monkey,3.42
Starry Lights Wheat (Belgian White Ale),3.42
Legal Tender,3.42
Greenman Grogg,3.42
Rye Wist Of Fete,3.42
Walnut Grove ESB,3.42
Panil Barriquée (Mild),3.42
Puy D'Enfer,3.42
Park Weizenbier,3.42
Heaven Or Helles,3.42
Sainsburys Bavarian Wheat Beer,3.42
Brauhaus Mitte Zwickel,3.42
Smoke Creek Rauchbock,3.43
Hophead Organic IPA,3.43
Welsh Pride,3.43
Beachside High Tide,3.43
Vastas Velvet Stout,3.43
Dark Side Of The Moon Stout,3.43
Kichesippi 1855,3.43
Fresh Hop Ale,3.43
Ferdinand Svetly Lezak,3.43
Okocim (Zagloba) Premium Beer,3.43
Second Wind Oatmeal Stout,3.43
Hacker-Pschorr Munchner Kellerbier,3.43
I-90 IPA,3.43
O8,3.43
Bernard Svetly Lezak,3.43
Paddy Wagon Pale,3.43
Apollo Red Ale,3.43
Max Imperial IPA,3.43
Breughel Double,3.43
Belgian Lawnmower,3.43
Firestorm Saison,3.43
Smoked Chocolate Rye,3.43
Montestella,3.43
Northwest Porter,3.43
Barrio Double IPA,3.43
Blue Top Porter,3.43
Coors Winterfest,3.43
Christmas Ale 2006,3.43
Golden Apricot Ale,3.43
Blue Moon Cinnamon Ale,3.43
Lighthouse Ale,3.43
Spencer's ESB,3.43
Old Goat's Oatmeal Stout,3.43
La Fûtée Blanche,3.43
Bug Juice Ale,3.43
Angel Ale,3.43
Karma Na' Tazzulella 'e Cafè,3.43
NBC Wick For Brains,3.43
Hopkilla,3.43
Green Man Gold Ale,3.43
Bultersberg Barley Wine,3.43
Red Trolley Ale,3.43
Heartland Brewery HefeWeizen,3.43
Paradisiac Cuivrée,3.43
Piston Brew,3.43
Mecklenburger Export,3.43
Spiced Harvest Ale,3.43
Mystere De La Saison,3.43
Cascadian Pale Ale,3.43
Sour Shimmy,3.43
Birra Venezia Rossa Doppio Malto,3.43
Spies'd Spiced Olde Ale,3.43
Sorbon X,3.43
Squatters ESB,3.43
Lazarus,3.43
Pete's Wicked Honey Wheat,3.43
Manly Men Beer Club El Hefe,3.43
Over Regulated Ale,3.43
Yard House Belgian Amber Tripel,3.43
Coonawarra Ale,3.43
Robins Revenge,3.43
Vermont Maple Sunrise Ale,3.43
Willimantic Hurricane Party Pale Ale,3.43
Rampage IPA,3.43
Alvinne Freaky,3.43
Kuhnhenn Bonicci Barley Wine,3.43
Balthazar,3.43
Erdinger Schneeweisse,3.43
AB NomAle,3.43
Beelzebeer,3.43
Old Man Oatmeal Stout,3.43
Upland Gold,3.43
Dragonfly IPA,3.43
Coreff Stout,3.43
Black Hole (Rum Edition),3.43
Gordon Biersch Maibock,3.43
MacTarnahan's Highlander Pale Ale,3.43
Girardin Dominicus,3.43
Geary's Oak Infused Hampshire Ale,3.43
Sugar Bush Stout,3.43
Bell's Wheat Four Ale,3.43
Jolly Pilsener,3.43
Sour Apricot Ale,3.43
Kleen,3.43
Pier View Pale Ale,3.43
Panther Fine Extra Stout,3.43
Silva Strong Dark Beer,3.43
Brother David's Triple Abbey Style Ale,3.43
Fat Fish Pale Ale,3.43
Heen & Weer,3.43
Honey Creek Pale,3.43
St. Blasius Weizenbock,3.43
Service 1904 Scottish Stone Fired Ale,3.43
Biolégère,3.43
Victory Compass Albion Ale,3.43
Reading Premium,3.43
Hertog Jan Pils,3.43
Boscos Famous Flaming Stone Beer (Little Rock),3.43
Valley Brew's Pale Wheat,3.43
Smasher,3.43
Bishops Finger (3.5% Version),3.43
Thoroughbred Gold,3.43
Hoppy Heartland Pale Ale,3.43
Brunehaut Blonde,3.43
DaDo Bier Red Ale,3.43
Hoppy Black,3.43
Proper,3.43
Original Bitter,3.43
Framboise Oud Bruin,3.43
Walnut Brown Ale,3.43
Seaforth Ale,3.43
Hubertus 12° Kvasnicový Lezak,3.43
Dachsenfranz Waize,3.43
Caraway Rye,3.43
Flyer's Flyer Tuck,3.43
Harbor Hefeweizen,3.43
Swashbuckler's Gold,3.43
Yosemite Falls Pale Ale,3.43
Knickadroppa Glory,3.43
Orange Awaken,3.43
Peacemaker Extra Pale Ale,3.43
Sergent Fury's Red Ale,3.43
Wild Goose Bitter,3.43
Brick Wheat,3.43
Solar Flare Ale / Solar Powered Beer,3.43
Redhook ESB,3.43
Ciechan Miodowe (Honey),3.43
Lake Crystal Hefe Weizen,3.43
Ol' 169,3.43
Hanöversch Pilsener Naturtrüb,3.43
Southport Sasco Hill English Pale Ale,3.43
Lord Stanley Scottish,3.43
Lasser Dunkel,3.43
Drake's William Holden Belgian Golden,3.43
Dogwatch Stout,3.43
Rye Ale,3.43
SantiAmber Ale,3.43
McHale's Irish Stout,3.43
Thisted Porse Guld Extra,3.43
Rhine River Pils,3.43
Gambrinus,3.43
Founders Lazy Daze,3.43
Hop Prophet,3.43
Jackalope,3.43
SueBee Honey Ale,3.43
Kaboem,3.43
Delightful Dark Wheat,3.43
Slaapmutske Blond,3.43
Gribousine D'Hiver,3.43
Bourbon Scarlett Lady,3.43
Cardiff Chronic,3.43
Bateman's Combined Harvest,3.43
Cardinal Ale,3.43
Key West Southernmost Wheat,3.43
Brown Eye PA,3.43
Longhorn Ale,3.43
St. James Irish Red,3.43
Diablo Red Ale,3.43
Old Port Porter,3.43
Mammelokker,3.43
Colorado Brewing Red Rocks,3.43
Fruit Bowl,3.43
Chocolate Rabbit,3.43
Wëllen Ourdaller,3.43
Kauzen Dunkles,3.43
Wildfire Red,3.43
Lips Of Faith - Imperial Berliner Style Weisse,3.43
St. Mungo 90 Schilling Scotch Ale,3.43
Burning Beaver,3.43
Ushers Ruby Ale,3.43
Catherine The Great,3.43
Montauk Light,3.43
Partially Blonde,3.43
Jeremiah Red Ale,3.43
Waagstuk,3.43
Arbor Brewing Red Snapper Special Bitter,3.43
Max Gran Cru,3.43
Manchester Bitter,3.43
Chodovar 11%,3.43
Maris Gold,3.43
Bishops Bitter,3.43
White Birch Barrel Aged Indomitus American Wild Ale,3.43
983,3.43
Blackberry Chaos,3.43
Pango,3.43
Hazel Nut Brown Ale,3.43
Horizons,3.43
Trombipulator,3.43
Buck Wit,3.43
Startin' Starve Out Winter Stout,3.43
La Géante,3.43
Plum Riot,3.43
Lynn's Lovely Vienna Lager,3.43
Infusco,3.43
Munich Dark,3.43
Metaphysical Monk,3.43
Redhawk Ale,3.43
Tuatara Helles,3.43
Pucker Pale Ale,3.43
Sea Dog Riverdriver Hazelnut Porter,3.43
Red Head Red Ale,3.43
Saison De Shed,3.43
Roundhaus Pilsner,3.43
Queen Anne Kölsch,3.43
Kilo,3.43
Dilemme,3.43
Tsingtao Stout,3.43
"Eriksberg Julöl 3,5 %",3.43
McLovin IPA,3.43
El Diablo Rojo,3.43
Blond Dog,3.43
Old Capital,3.43
Not My Fault Alt,3.43
Apricot Sour,3.43
Traffic Jam Cherry Wheat,3.43
Indio,3.43
Ragged Ass Miner Stout,3.43
Aberration Barleywine,3.43
Left Coast Sanctuary,3.43
Beersel Tarwebier,3.43
Boston Red,3.43
Burning Skye Scottish Ale,3.43
Underbite IPA,3.43
Bourbon-Aged Aviator Doppelbock,3.43
Shannon IPA,3.43
Beaver Beer Brewnette,3.43
Champagne Velvet,3.43
Half Dome Half-Weizen,3.43
Lilikoi Wheat Ale,3.43
Hyde Park S.O.B,3.43
Grizzly Bear Doppelbock,3.43
Universitária Pilsen,3.43
Wensleydale Coverdale IPA Poacher,3.43
Grand Illumination Ale,3.43
Galena Single Hop IPA,3.43
New Peculier Ale,3.43
Landwehr Hell,3.43
Montbello Farm Dubbel,3.43
Zwickel 500,3.43
Simon Régal,3.43
Williamsburg Pale Ale,3.43
Abbey Porter,3.43
Saranac Vanilla Stout,3.43
Big Wave Golden Ale,3.43
Ned's Flanders,3.43
3 Ravens Bronze,3.43
Weizenbier,3.43
Boontlinger Weiss,3.43
Vanilla Bean Brown Ale,3.43
Horseshoe Pale Ale,3.43
Saxer Summer,3.43
Horse Tail Ale,3.43
Ettaler Weißbier Dunkel,3.43
Hillas,3.43
Fire Weed Honey Pilsner,3.43
Stuttgarter Hofbräu Herren Pils,3.43
Big Bourbon Series Smokestack Porter,3.43
Estes Park Redrum Ale,3.43
Halloween,3.43
Crimson Lager,3.43
Lift Bridge Brown Ale,3.43
Mill Street IPA,3.43
Saison De Mai,3.43
Ringneck Smokey The Beer,3.43
Saison Blanche With Brett,3.43
Larkin's Irish Stout,3.43
Runöl Mörk Lager,3.43
Rail Trail Pale Ale,3.43
Wattaquadoc Wheat,3.43
Freibergisch Export Spezial,3.43
Timmermans Pêche Lambic,3.43
"El \"Jefe\" Hefeweizen",3.43
Arctic Fox American Pale Ale,3.43
Tart Cherry Wheat,3.43
Þorrabjór,3.43
Satsuma Purple,3.43
Blue Heron Pale Ale,3.43
Weizenland Weisbier Hefetrüb,3.43
Carvana,3.43
Rock Bottom Gila Pale Ale,3.43
Yellow Jacket Belgian Pale Ale,3.43
Monkey Face Porter,3.43
Aleoween Pumpkin Ale,3.43
Reverend Mark's Maibock,3.43
MacLean's Old Angus Ale,3.43
Woody's Wheat,3.43
Kross Double Kross Brown Ale,3.43
Black Abbot,3.43
ACME California Pale Ale,3.43
Lafayette Lager,3.43
Dicks Pale Ale,3.43
Midnight Ale,3.43
"Summertime \"Drei\" Saison",3.43
Grieskirchner 2010er Renaissance Und Reformation,3.43
Brugse Bok,3.43
Stegmaier Amber Lager,3.43
Yuzu's Belgian-style Golden,3.43
N.H.J.P.,3.43
Wild Goose Spring Wheat Ale,3.43
Lightfoot Lager,3.43
Goldfassl Spezial,3.43
Winter Koninck,3.43
Cheap Thrills,3.43
City Steam Pugnacious Porter,3.43
Tug-O-War,3.43
Willoughby Wheat,3.43
Uncle Billy's English Pale Ale (aka The EPA),3.43
Little Kings Bruin Pale Ale,3.43
Old North State Pale Ale,3.43
Equinox Märzen,3.43
Priory Rye Brown Ale,3.43
Riesling Ale,3.43
Scotland Terror Ale,3.43
Willoughby Blueberry Chocolate PDG Porter,3.43
Ship Island Ale,3.43
Continuum,3.43
Bourbon Barrel Milk Stout,3.43
Double Vision Doppelbock Whiskey Barrel,3.43
Portage Bay Pilsener,3.43
Kakaako Cream Ale,3.43
Flagship Red Alt Ale,3.43
Narragansett Bock Beer,3.43
Yuengling Traditional Lager,3.43
Palatine Porter,3.43
Imperial Pale Ale (IPA),3.43
True Grit,3.43
Church Key Weizen Bitter,3.43
Threesome,3.43
Mönchshof Premium Lager,3.43
Cupid,3.43
Aramis,3.43
Wheeler Wheat,3.43
Paulaner Weissbier Kristallklar,3.43
Steam Exchange Truffles,3.43
Rapid Ale,3.43
Oktoberfestbier,3.44
Szalon Barna,3.44
Sweetwater Sch'Wheat,3.44
Finchley's IPA,3.44
Forårs Bock,3.44
Stoudt's Old Bay Amber,3.44
Helles Bier,3.44
Cucapá Trigueña,3.44
Devil In The Wit City,3.44
Bernard Semi-dark Lager (polotmavy Lezak),3.44
Ultra Délice,3.44
Bootleg Hefe,3.44
Bischofshof Hefe-Weissbier Hell,3.44
Belle Starr,3.44
Badger Porter,3.44
Arbor Brewing Michael Faricy's Stout,3.44
Zea Amber Lager,3.44
Brideshead Bitter,3.44
Maggie's Irish Red,3.44
Kilkenny Irish Cream Ale,3.44
Afanasy Svetloye,3.44
Frankenmuth Munich Style Dunkel Lager,3.44
Tõmmu Hiid - Kerge Tume Õlu,3.44
BBC Remembered,3.44
Slobberbok,3.44
Heartland Brewery Octoberfest,3.44
Empire Strikes Back,3.44
Blackbeard Ale,3.44
Heartland Brewery Summertime Apricot Ale,3.44
Henry Weinhard's Summer Wheat Ale,3.44
Winter Meltdown,3.44
Free Will Pale Ale,3.44
Unplugged Triple,3.44
Mixed Breed,3.44
Nittany Ale,3.44
Hoopla Pale Ale,3.44
Singletrack Copper Ale,3.44
Unique/Apricot Wheat,3.44
Peach Ale,3.44
Jasperilla Old Ale,3.44
Midnight Porter,3.44
Critical Hit,3.44
Mohegan Sun Cold Moon Ale,3.44
Buoy 8 Strong Ale,3.44
Snake Chaser,3.44
Blackfin Lager,3.44
Abigail's Amber (Buddy's Ringside Amber Ale),3.44
Head Stash,3.44
Samhain Pumpkin Ale,3.44
Saranac Octoberfest,3.44
Monkey Wrench Saison,3.44
Bell De Loing Brune,3.44
Odenwalder Golden Lager,3.44
Nor'Wester Hefeweizen,3.44
Schmucker Bio-Pils,3.44
White Fox Ale,3.44
Icelandic Toasted Porter,3.44
Golden IPA,3.44
Hooch Pilsener,3.44
Brown's Irish Amber Ale,3.44
Big Rig Bitter,3.44
Petrus Blond,3.44
Precipice Pale Ale,3.44
Otter Creek Oktoberfest,3.44
Triple 7 Omen,3.44
Valley Brew Peach,3.44
Rudolph's Reward,3.44
R.B.I.P.A.,3.44
Black Cab,3.44
Dunkel Sam,3.44
Great Lakes Banana Rama,3.44
Dachsenfranz Dunkel,3.44
Dragons Breath Real Ale,3.44
Trip II,3.44
Millstream Wheat Lager,3.44
Boca Fest Beer,3.44
Cascadia Cream Ale,3.44
Summer Session,3.44
Hop Goblin IPA,3.44
Arcadia Starboard Stout,3.44
Jet Black,3.44
Knuckleball Bock,3.44
Hale Street Hefeweizen,3.44
Rousse Légère Et Fruitée,3.44
Fisherman's Oyster Stout,3.44
Murray's Sassy Blonde,3.44
Joseph Bellarmin,3.44
Koshihikari Lager,3.44
Brewers Special Brown Ale,3.44
Black Bear Bock,3.44
Blonde Des Cantons,3.44
Bières Et Plaisirs Weizen,3.44
Tempus Reserva Especial,3.44
Saison By The Sea,3.44
Three Boys Pils,3.44
Arctic Weiss,3.44
Milly's Innocent Blonde Ale,3.44
Brigand I.P.A.,3.44
The Conventioneer,3.44
Wolters Pilsener Premium,3.44
Hocus Pocus (with  Lemon & Ginger),3.44
Sugar Shack Ale,3.44
Idaho Pale Ale,3.44
"#9",3.44
Dream,3.44
Burnt Sugar Ale,3.44
Amalgamated Zoigl,3.44
Inlet IPA,3.44
Zeunerts Julöl,3.44
Nano Series: Bert Zuurman,3.44
WICCA (Wickedly Charming Chili Ale),3.44
Limb & Life,3.44
Black Forest Lager,3.44
Zagloba Mocne,3.44
Sow Your Oats Stout,3.44
Golden Host,3.44
Sella Del Diavolo,3.44
Leopold Bros. Hefeweizen,3.44
Honey Wheat Ale,3.44
Polonia Pils,3.44
Prickly Moses Otway Stout,3.44
Tosta,3.44
Copper Flask,3.44
St. Croix Cream Ale,3.44
Oberdorfer Hefeweizen Hell,3.44
Mountain Goat Steam Ale,3.44
Oyster House Dirty Blonde,3.44
Koningsberg,3.44
Blackberry Wheat,3.44
Steel Drivin' Stout,3.44
Bohemia,3.44
Blue Moon Belgian White,3.44
Liquid Sunshine Blonde Ale,3.44
6X,3.44
Frank Graham Oatmeal Porter,3.44
White Birch Bohemian Edition Tripel,3.44
Moling's Traditional Red Ale,3.44
Tail Waggin' Amber Ale,3.44
Side Saddle Saison,3.44
Muskoka Dark Ale,3.44
Schlafly Pi Common,3.44
Honey Dew,3.44
Brewer's Alley Barleywine,3.44
Elwood,3.44
Red Tail Ale,3.44
Belle Gueule Pilsner,3.44
Headstrong Pale Ale,3.44
Everards Sleighbell,3.44
Portsmouth Brewing Real American Pale Ale,3.44
Dark Horse Harvest,3.44
Los Cuatros Amigos Agave Saison,3.44
Beachwood Blend (Hout Series),3.44
Palo Alto Brewing Barley Legal Coconut Porter,3.44
Capital City Bull Run Bitter,3.44
Hop,3.44
Sour Wench Blackberry Ale,3.44
Dutch Point Porter,3.44
Czuggers Pilsner,3.44
Hackney Gold,3.44
Pin-Head Pilsner,3.44
Third Street Wheat,3.44
Aass Juleøl,3.44
Flandre Rouge,3.44
Pete's Wicked Oktoberfest,3.44
House Ales Burton Ale #1,3.44
Rough Draft,3.44
Cayucos Beach Ale,3.44
Warsteiner Premium Dunkel,3.44
Abbey Beer,3.44
Devil's Inventory,3.44
St. Radegund,3.44
Pacific Golden Ale,3.44
Ch'ti Triple,3.44
Hyde Park Winkle Lager,3.44
Stephans Bräu Schwarzbier,3.44
Humboldt Brown (Hemp Ale),3.44
Baggywrinkle Barleywine,3.44
Caramel Bock,3.44
Sommerbräu,3.44
Saranac Wet Hop Ipa,3.44
Bashah Imperial Tayberry Reserve,3.44
Fässla Gold-Pils,3.44
Tokachi Lager,3.44
Obolon Oksamytove (Deep Velvet),3.44
Cut Throat,3.44
Duck-Rabbit Amber Ale,3.44
Lost Arrow Porter,3.44
Tesco Finest Belgian Abbey Beer,3.44
Beach Blonde Lager,3.44
Malty,3.44
Yebisu Silk Yebisu,3.44
Red Duck Ugly Duckling Braggot,3.44
Saint Druon De Sebourg (French Abbey Ale),3.44
508 Strong Ale,3.44
MacTarnahan's Sling Shot Extra Pale Ale,3.44
N.W.A. (New World Ale),3.44
Rock Bottom Raptor Red,3.44
Pink Noise,3.44
Nickel Brook Lager,3.44
Bonfire Smoldering Coals Imperial Stout,3.44
Plowshear Porter,3.44
Swallow Wit,3.44
ASDA Whitechapel Porter,3.44
Allgäu Premium Naturtrübes Kellerbier,3.44
La Dernière Brosse,3.44
Harvester Wheat Ale,3.44
Red Bell American Pale Ale,3.44
Allegheny Pale Ale,3.44
Blitzen Festivus Ale,3.44
Shot In The Dark,3.44
Rock Creek Pale Ale,3.44
Rooster Tail Ale,3.44
Buffalo Gold,3.44
Wilde Porter,3.44
Blue Anchor Spingo IPA,3.44
Lambs Gold,3.44
Mill Street Special Dry  Hopped IPA,3.44
Casper,3.44
Jack Russell's Best Brown Ale,3.44
Guineu Rocaters,3.44
Red Wing Red Ale,3.44
Pocono Pale Ale,3.44
Phelan's Ten Hills Pale Ale,3.44
Stegmaier Pale Ale,3.44
Short's The Good Samaritan,3.44
North Star,3.44
High Desert Hefeweizen,3.44
Ramsbottom Strong Ale,3.44
Stone Cat Blonde Ale,3.44
Island Wheat,3.44
Michigan Brewing Mackinac Pale Ale,3.44
Wowzer's Wheat,3.44
Big Horn Hefe Weizen,3.44
Thirsty Frog Red,3.44
Young's Triple 'A',3.44
Brewer's Select IPA,3.44
Holsten Non-Alcoholic,3.44
Lump Of Coal,3.44
Helles In A Bucket,3.44
Hoffmann Heffeweizen,3.44
Aviator Oatmeal Stout,3.44
Wachusett Octoberfest Ale,3.44
Jack Rabbit Pale Ale,3.44
Northampton Pale Ale,3.44
Tanglehead Pale Ale,3.44
Wolters Fest-Bier,3.44
Double Daisy,3.44
Antares Barleywine,3.44
Grizz,3.44
Alaskan Raspberry Wheat (Pilot Series),3.44
Fling Pale Ale,3.44
Vår Öl,3.44
Dixie Blackened Voodoo Lager,3.44
Men'n Skurrts,3.44
Billabong Brew,3.45
Achievement Beyond Life's Experiences (A.B.L.E.) (Pizza Port Carlsbad),3.45
Alcatraz Frostbite Ale,3.45
Queue De Charrue Cuvée Centenaire,3.45
Verich Gold,3.45
Nom De Plum,3.45
Sledgehammer,3.45
Kringle Krack,3.45
Speculator,3.45
Lukaya Beer Two Tail Pale Ale,3.45
Mossiface Pale Ale,3.45
All Aroun' Brown,3.45
Big House Red,3.45
Goldie Hops,3.45
Smugglers Spiced Ale,3.45
Old Hickory Scotch Ale,3.45
Tri Martolod Blonde,3.45
Rebellion Blonde,3.45
Raspberry Pils,3.45
Gimme Chocolate Bock,3.45
Infinitely Peaches,3.45
Esser's Best Original,3.45
Nimbus Dirty Güera (Blonde) Ale,3.45
Blitzen,3.45
Saazall Pilsner,3.45
Helios Tripplebock,3.45
Kitsilano Maple Cream Ale,3.45
Arbor Brewing Olde Number 22 Alt Bier,3.45
Brau Union Soproni 1895,3.45
Cerveza De Fiesta,3.45
Wit Bier,3.45
Commander (Unbarreled),3.45
3 Schteng,3.45
Nicola Yablochny,3.45
Santa Maria Nut Brown Ale,3.45
Texas Cowboy Lager,3.45
Thaneller Weizen,3.45
Old Crow's Beak Rye Ale,3.45
North By Northwest Duckabish Amber,3.45
Huckleberry Wit,3.45
Le Coq Imperial Extra Double Stout,3.45
Abita Select Barleywine,3.45
Grain D'Orge Cuvée 1898,3.45
Wooly Mammoth Porter,3.45
Glenwood Canyon Carbonator,3.45
Abies Balsamea,3.45
Northern Summer,3.45
Wisby Pils,3.45
Black's Beach Extra Dark,3.45
Terrapin TomFoolery,3.45
SOB,3.45
Red Fox Amber Ale,3.45
Bruin Ale,3.45
Hop Grenade,3.45
Downtown Brown Ale,3.45
Landing Light Lager,3.45
50 CAT IPA,3.45
Bierhalle Marzen,3.45
Misty Law,3.45
Sin City Amber,3.45
Achtung,3.45
Mata Manuka,3.45
Seven Gables Golden,3.45
Powercat Pilsner,3.45
Chebak Krepkoye,3.45
Lomza Export,3.45
Ölvisholt Jólabjór,3.45
Willimantic Hop River Tribute Ale,3.45
Hunter Witbier,3.45
Willimantic Dead Letter Drye Stout,3.45
Oatmeal Raisin Cookie Stout,3.45
Stier - Märzen,3.45
Estiv'Ale,3.45
Traffic Jam Dark Star Wheat,3.45
Roggen Rock,3.45
Shorebreak Imperial Pale,3.45
Roland's ESB,3.45
Harrington's Winter Warmer,3.45
Herbakkersbier,3.45
Banks's Original,3.45
McMenamin's Romulan Ale,3.45
Schultheiss Lager Schwarz,3.45
Dam Lyte,3.45
Route 34 Red Ale,3.45
Kempisch Vuur 3-Dubbel,3.45
Nut Red Ale,3.45
Fürst Carl Premium Pils,3.45
Wildman Steve's Hemp Ale,3.45
Josephs Brau PLZNR Czech-Style Lager,3.45
Horn Of The Beer,3.45
Ten Point Ale,3.45
Christian Moerlein Lager House Original Golden Helles,3.45
The Usual,3.45
Schmucker Hefeweizen,3.45
Stone IPA Dry Hopped With Centennial,3.45
Vedett Extra White,3.45
MacTarnahan's Winter Humbug'r Ale,3.45
Iceni Men Of Norfolk,3.45
Jolly Pale Ale,3.45
Crystal Pale Ale,3.45
William Wallace,3.45
Voyageur Extra Pale Ale,3.45
La Tourmente Blonde,3.45
Deep Forbidden Lake Lager,3.45
Sweet Clifford's Honey Brown,3.45
Liquid Sunshine,3.45
Foundation Ale,3.45
Triple 7 Royal Red Lager,3.45
Tik,3.45
Magnus Zurawinowy,3.45
Red Clover Honey Amber Ale,3.45
Autumn Lager,3.45
Honey Pils,3.45
Malz König,3.45
Sympathy For The Lager,3.45
Dominion Irish Cream Ale,3.45
Schifferstadt Stout,3.45
Chocolate Kiss Stout,3.45
Crossbow Scottish Ale,3.45
Winter Brew 2007,3.45
Mardi Gras Lager,3.45
Shepherd Neame 1698 Celebration Ale,3.45
Beer Engine Red,3.45
St. Edmund English Ale,3.45
Stellar,3.45
Naked Pig Pale Ale,3.45
New Holland Rauch Hatter,3.45
Pedernales Pilsner,3.45
"Hefe \"R\" Weissen",3.45
Fat Yak Pale Ale,3.45
The Great Deep Irish Red,3.45
Sweet Chariot,3.45
Reserve Ale - Barleywine,3.45
Autumn Recipe,3.45
Ginger Mild Brew,3.45
Happy Pils Imperial Pilsner,3.45
Festive Beer,3.45
Schutzenberger De Noël,3.45
Craftsman Bourbon-Barrel Aged Edgar's Ale,3.45
Lighthouse,3.45
Greene King Ale Fresco,3.45
Imperial Star Destroyer Stout,3.45
