beer/brewerId,beer_names,brewer_average
26516,"Drafty Kilt Scotch Ale, Eye Patch Ale",4.02
26565,"Provider, Rainmaker, Size 7, Dissent",4.02
27807,Perfected Pale Ale,4.02
3024,"Resinous Rye, Chazz Cat Rye, FYIPA, Illusion Dweller IPA, Pearl St Porter, Big Krane Kolsch, Super Kind",4.02
3120,"Ugly, Boris, Ichabod Ale 2007, Tuatara, Great, Emerson, Achtung, Toronado Red, Sippin' On The Dock Of The Bay IPA, Good, Pure Hoppiness, Hoppy Birthday, Chez Monmee, Ichabod Ale 2009, Ned, California Uncommon, Duet IPA, Exponential Hoppiness, O'Brien's IPA, Crazy Hazel, Pale Ale, Raspberry Nectar, Chez Monieux, Captain Stout, Black Forest Stout, Odin's Raven, Red Card, Mandarin Nectar, WHAle (Wet Hopped Ale), Token, Alpine Ale, Apricot Nectar, Token Bourbon Barrel Aged, New Millenium, Nickel Stout, Bad Boy, McIlhenney's Irish Red, Ichabod Ale 2008, Willy Wheat Ale, Willy Vanilly, Nelson, Briscoe, Bourbon Barrel-Aged Odin's Raven",4.02
4473,"Pacific Pearl - The All Black's Stout, NZ Victory Hop Devil IPA, Aconcagua, Irish Red, Pfaffenberger Weizen, Eejit's Amarillo Red Ale, Brombeer (Blackberry), Quinoa Weisse, 100% Pure Dark Lager, Amarillo Pale Ale, Nottingham Spit, St. Clemence Lager, Yankee Sticke, OatZ, 1516 Lager, 1516 Pilsner, Eejit's Foreign Extra Stout V.10, Na Daichead Cnamh 40 Foot Ale",4.02
4853,"Zolotaya Osen, C Dyimkom",4.02
5914,"Huppendorfer Vollbier, Kathrein-bock, Hefewiezen",4.02
8911,"Muliyon Münchner Tyemnoye, Muliyon Pilsner Hell",4.02
9860,"Three Hundred Year Old Ale/Battle Of Britain Ale, Bodgers Barley Wine, John Hampden's Ale, Lord Lieutenant's Ale (Porter), Glad Tidings (Spiced Milk Stout)",4.02
10321,"Red Racer Lager, Red Racer White Ale / Wally's Wheat, Red Racer Saison, Red Racer Oaked Imperial Porter, Red Racer Peated Wee Heavy Scotch Ale, Thor's Hammer Barley Wine, Red Racer IPA, Boomers Red Ale, Red Racer Raspberry Wheat Ale, Red Racer Bourbon Barrel Aged Imperial Porter, Red Racer Orange & Chocolate Stout, Springboard Lager, Station Porter, Red Racer Pale Ale, Red Racer Amarillo IPA, Red Racer Stout, Imperial Porter, Red Racer Centennial ESB, Copper Bock, Red Racer Imperial IPA, Belgian Abbey Special (Tripel), Red Racer ESB, Red Racer Citra Pale Ale, Red Racer Limited Edition Winter Ale, Red Racer Dunkel, Red Racer Pumpkin Ale",4.01
10607,"Atlantic Antic Amber, Double Sweet Action, East Coast Amber Ale, Otis, GNT (Grandad's Nerve Tonic), Eight Days O' Wheat, Sweet Action, Sixpoint Tripel, Redd, Brevity, Re-action, Gorilla Warfare Coffee Porter, Abigale, Barrio, Dry-Hopped Diesel Stout, Old Krusher Barleywine, Marzen Octoberfest, Rebellion, Express, Mad Scientist #1, Black Market Porter, Mad Scientist #6 Fresh Hop Strong Ale, Pumpkin Brewster, Black Soul, Little Frankie's Ale, Signal, Chocolate Rye Porter, Harbinger Saison, Spice Of Life - Chinook, Masons Black Wheat, Sehr Crisp Pilsner, Spice Of Life - Amarillo, Dubbel Trouble, \"Hop Obama\" Ale, SMP, Gemini, Grand Crüe, Mad Scientist #2, Sour Diesel, Spice Of Life - Centennial, Occupation Ale, Triple Sweet Action, Brownstone, Belgian Rye-PA, Hopped Out Ale, Belgian Double IPA, Ginger Midge, Emasculator, Bengali Tiger, Mad Scientist #3, Poppa's Pilz, Time Out For A Porter, Merlot Crüe, Meatball Ale, Diesel (Whiskey Barrel Aged), Autumnation, Sweet Action (Brooklyn Mix), Hopline, Encore, Righteous Ale (Whiskey Chips), Belgian IPA, Groundskeeper Spilly, Northern Lights, Vienna Pale Ale, Little Buzz, Bengali Tiger (Chillies), Spice Of Life - Cascade, 90211, Mad Scientists #7 - Cranberry Porter, Get Safe, Apollo, Filling Station, Mad Scientists #5 - Shiso, Righteous Ale, Spice Of Life - Nelson Sauvin, Spice Of Life - Warrior, Berserker Bock, Hops Of Love, John Dory Oyster Stout, Bengali Tiger Wet Hopped With A \"Brooklyn Blend\" Hops, Aberdeen, Diesel, Autobahn IPA, DeCicco Session IPA, Mad Scientists #4 - Hibiscus, Global Warmer, Bolshoi, Instant Pentecostal Apostle, Apollo (Crystallized Ginger), Paul Saison, Bark",4.01
11752,Dindon,4.01
14936,"Imperial Eclipse Stout - Brewmaster’s Grand Cru Blend, Totality Imperial Stout, Base Camp Golden Ale, Imperial Eclipse Stout - Jack Daniels, Imperial Eclipse Stout - Evan Williams Bourbon, Donner Party Porter, BART On Elijah Craig (12 Year), Trifecta Belgian Style Tripel, Imperial Eclipse Stout - Elijah Craig (12 Year), Concentrated Evil, Iced Imperial Eclipse Stout, Imperial Eclipse Stout - Elijah Craig (18 Year), Manifesto Pale Ale, Farmhouse Ale, Old Conundrum, BART, RyePA, Imperial Eclipse Stout - Heaven Hill Rittenhouse Rye, Brothers Beer, Imperial Eclipse Stout - Christian Brothers Brandy, Landslide IPA, Rouge Baril Baltique, Old Conundrum - Heaven Hill Rye, Rockslide IPA, Imperial Eclipse Stout - Brandy Barrel Blend, Collaborative Evil, Imperial Eclipse Stout - Buffalo Trace Barrel Blend, Imperial Eclipse Stout - Pappy Van Winkle, Imperial Eclipse Stout - Four Roses Bourbon, Foggy Goggle Belgian White",4.01
15063,"Weiland IPA, Weiland Amber",4.01
16110,"Drunken Leprechaun, UTER BRAU, Pumkin's Pumkin Spice Beer, Maxwell's Imperial Stout, Cran Tonio Holmes, Yorkshire Brown Ale, Sell-out Saison, Apricot Cream Ale, Hooked Up Hefe Weizen, Super Simcoe Extra Pale, Parliament's Pale Mild, Malted Mazy's Chocolate Milk Stout, Hop Cloud Pale Ale, High Alt-itude, Oktoberfest, Strawberry Short Cake-Less, Kick Back Bock, Buffalo Trace Bourbon Barrel Highland Heather Scotch Ale, Babbbling Blonde, Another Amber, Rivertowne Red Head Red, Slhoppy Monster, Ryebust Porter, Wheat Gone Wild, Half-Time Hefe Weizen, Highland Heather Scotch Ale, Fuggly ESB, Rx Pils-ner, Dark Helmet, Undertow Barleywine, Sommer's Milk Stout, Mango Maddness, Gettin' Ready Rye, Honey Of A Nut Brown, Arctic Amber, Sergent Fury's Red Ale, RED ALE Sow Your Oats, 84 Brown, Perfectly Pomegranate, Cross-Eyed Rye, HAPPY HEFEWEIZEN, Old Wylies IPA, Magnum P.A., Blackberry Blast, West Coast Stout, Cross Eyed Rye, Sinister Stout, IPA, Sergeant T's West Coast Stout, Pucker Up Pale Ale, White Lightning, Rudolph's Red, Clavrock Imperial Stout, Knight Rider, German Chocolate Stout, Espresso Stout, B.B. King, Double Single, Red Raspberry Ale, RT Lager, B.A. Babockus, Stinger, Big Bust Porter, Pineapple Under The Sea, Baja Blonde, Cherry Cordial, Shepard's Crook Scottish Ale, Belgian Invasion",4.01
16320,"Equinox, X-Mas Zinnebir, Brussels Calling, Jambe De Bois, Very Speciale Belge (Allagash Collaboration), OWA, Zwarte Piet, Stouterik, Zinnebir, Crianza, Wadesda #1, Taras Boulba, Saison",4.01
19612,"Netebuk, Manten, Kalle, Broukot Vlasskapelle",4.01
21834,"Ambacht Golden Ale, Ambacht Pie Cherry Pale, Ambacht Matzobraü, Ambacht Pie Cherry Dark, Ambacht Golden Rye Ale, Ambacht Pie Cherry Porter, Ambacht Golden Rose Ale, Ambacht Black Gold Porter",4.01
25800,"Das Hopfen German IPA, Wheelie Popper Summer Kölsch, Hale Street Hefeweizen, Grand Esteemer San Francisco Lager, Red Monkey “Amber IPA”, King Louie IPA, Ol' Lantern Jaw English Mild, Colin's Wee Heavy Scotch Ale, Victor Squared Imperial IPA, WB Abbey Dubbel, Acca Dacca Blaccka Black IPA, Golden Nelson Ale, Alted State Sticke Alt, BaDunkeldonk, Belgina WIT, Madame Von Schtupp Hefeweizen, Jemmy American Stout, The Victor IPA",4.01
26,"Boogoop, Alpha Klaus Christmas (Xmas) Porter, Apocalypse Cow, Blackheart, Remus, Bird O' Prey, Dwarven Hammer, Burnham Pilsner, SoBro, Banana Split 7 Inch, Robert The Bruce Scottish Ale, Barrel Aged Alpha Klaus With Blackberries, Drunk Monk Hefeweizen, Ruggoop, Merciless Minger ESB, Ham On Rye, Owde Engwish Bahwey Whine, Bob Da Broot, 219, Oatgoop, Scarf Patrol (Barrel-Aged Oatgoop), Travissimo, Cuvee Du Viking, Three Floyds Extra Pale Ale, Black Sun Stout, Stay In School, Brandy Barrel Aged Dark Lord With Vanilla Beans, Marketing Ploy, Zombie Dust, Broo Doo, The Creeper, Indiana Brewers Guild Replic Ale, Evil Elf, Alpha King Pale Ale, Barrel Aged Robert The Bruce W/ Raspberries (Duplicate), Slave Princess, Infinitas Attero, Smoking Trebuchet (boom), Barrel Aged Fantabulous Resplendence X Anniversary, Dortmunder Einfall, Brandy Barrel Aged Alpha Klaus, Spazzerack!, Surly Klaus Oak-aged Porter, Devil's Handshake, Chocolate City, Aotearoa, Krunk Monk, Cortez, The Ostemoller, Cerveza Mysterioso, Bourbon Behemoth With Cherries, Behemoth Blonde Barleywine, Popskull, Thick White Freeks, Hyena!, Biggs' 'stache, Red Tendon Porter, Three Kings, Bourbon Barrel Aged Dark Lord (Pappy Van Winkle), Alpha Kong, Gold Leader, Brandy Barrel Aged Dark Lord, Gumballhead, The Deuce, Replicale/West Coast Red Ale, Shark Pants, Pride & Joy Mild Ale, Thulza Doom, Rune Priest, Barrel Aged Moloko, Hessian Smog, Eben-Emael, Peachball, Ich Bin Schwartz Genüg Für Dich?, Alpha Khan Mongolian Pale Ale, Region Riot, Brian Boru Old Irish Red, Romulus, Gorm Noire, Großer Kurfürst, Barrel Aged Black Sun Stout, Dark Lord Imperial Stout, Samurai Gazebo, Dreadnaught IPA, Conquistador De Muerte, Ol' Dread, Barrel Aged Owde Engwish Bahwey Whine, Munsterfest, Topless Wytch, Hell's Black Intelligencer, Moloko, Decimator DoubleBock, Gorch Fock, Amon Amarth - Ragnarok, Fantabulous Resplendence X Anniversary, Fantabulous Resplendence XI Anniversary Ale, Big Ups Bitter, Tripel, Barrel Aged Robert The Bruce W/ Raspberries, Conquistador De Muerte Porto, Barrel Aged Behemoth, Calumet Queen, Lord Admiral Nelson, ArchAngel Mai-Bock, Alpha Naught (2008), I &lt;3 Deesko, Barrel Aged Popskull, Dark Lord De Muerte, Decepticon, Picklehaub Pils, Kalifornia Uncommon, Tattooed Monk, Hvedegoop, Big Black Van, Evil Power, Deesko, Young Sportsmen Wit, Precious, Arctic Panzer Wolf, Ronaldo, Baller Stout, Jinx Proof, Ice Grill, Oak Aged Dark Lord Imperial Stout, Caligulan Imperial Cream Ale, Sand Pebbles, Ω-naught (Omeganaught), Kinder Bier, Barrel Aged Alpha Klaus, Dolemite, Rabbid Rabbit, St. Barniberus, Vanilla Bean Aged Dark Lord",4.01
26554,"Convergence, Groundswell",4.01
27792,"Black Walnut Wheat, McKinney Eddy Amber Ale, Missouri Mule India Pale Ale",4.01
3266,"Thunder Mountain Imperial Stout, Purple Haze Espresso Stout, Pioneer Imperial Ale, Sockeye Hopnoxious DIPA, Sockeye Widow Maker IPA, Devil's Tooth Barley Wine, Sockeye El Capitan India Brown, Crooked Trail Harvest Ale, Hell Diver Pale Ale, Sockeye Winterfest, Big Creek Trappist Ale, Socktoberfest, Double Dagger DIPA, Sockeye Double Gnarly Imperial Black IPA, Sockeye Prairie Smoke, Dagger Falls IPA",4.01
3445,"Black Plague Stout, Fresh Hop IPA, Imperial Flemish Red Ale, Cherry Lambic, Big Smoke Ale, Hurricane IPA, Storm Insane 12 Year Black Current Lambic, Precipitation Pilsner, Ice Storm, Highland Scottish Ale",4.01
3714,"Tuzlanski Pilsner, Erster",4.01
738,"Fantôme La Gourmande, Fantôme Santé 15!, Fantôme Brise-BonBons, Fantôme Pissenlit, Fantôme Saison D'Erezée - Printemps, Fantôme Saint-Roch, Fantôme De Noel, Fantôme BBB Babillard, Fantôme Circus, Fantôme BBB Dark White, Fantôme Santé 9!, Fantôme BBB Babillard Dark, Fantôme Winter (2002 And Prior), Fantôme Saison D'Erezée - Hiver, Fantôme Saison D'Erezée - Été, Fantôme Santé 14!, Fantôme La Dalmatienne (Dark), Fantôme Magic Ghost, Fantôme Blanche De Hotton, Fantôme Black Ghost, Fantôme La Piétrain Blonde, Fantôme Santé 7!, Fantôme La Piétrain Ambrée, Fantôme Chocolat, Fantôme Babillard BBBrr, Fantôme Saison, Fantôme La Dalmatienne (Light), Fantôme Fleur De Bomal, Fantôme BBB Pop, Fantôme Blanche, Fantôme La Gillmoir, Fantôme Flop!, Fantôme Summer (2002 And Prior), Fantôme La Piétrain, Fantôme Benefietbier T.v.v. Dennis Mariën, Fantôme Saison D'Erezée - Automne, Fantôme Millenium, Fantôme Biere De Pissenlit Strong, Fantôme Strange Ghost",4.01
7781,"Sünner Hefeweizen, Sünner Kölsch, BioColonia",4.01
8919,"Suginoya Amber Ale, B Drive, Suginoya Stout",4.01
996,"Porter, Chocolate Stout, Märzen, Thor's Wild Wheat, Valhalla Valkyrie Lager, Valhalla Pillage Pilsner, Black Forest Dunkel",4.01
10546,"Höpken Pils, Helsinki Portteri",4.0
10661,Total Disorder Porter,4.0
10950,Richmodis Koelsch,4.0
1143,"Frousse (Red Ale Brewed With Star Anise), Raconteuse (Blonde), Criminelle (Cream Ale), Tenebreuse (Stout), Nuit Blanche (Wheat), Bitter De Sergeant",4.0
12092,"Maverick Deluxe Pilsner, Maverick Supreme Lager",4.0
12965,Vailima,4.0
13161,Gannet Mild,4.0
13298,S.B.,4.0
147,"Stone Everything But The Kitchen Sink Stout, Stone Levitation Ale Double Dry Hopped, Stone 14th Anniversary Emperial IPA, Stone Cali-Belgique, San Diego County Session Ale, Stone 6th Anniversary Porter, El Camino (Un)Real Black Ale Aged In Virgin American Oak Barrels, Stone California Double IPA, Stone Double Dry Hopped 14th Anniversary, Stone Funky Sour, Stone Old Guardian Barley Wine Style Ale Aged In Bourbon Barrels, Stone Ruination IPA Triple Dry Hopped, Stone Old Guardian Barley Wine Style Ale 2004, Stone Double Dry Hopped 15th Anniversary, Stone Imperial Russian Belgo Stout, Stone Imperial Russian Stout 10th Anniversary GK's Mad Man Mix, Baird / Ishii / Stone Japanese Green Tea IPA, The Bruery / Elysian / Stone La Citrueille Celeste De Citracado, Stone Double Dry Hopped Lukcy Basartd Ale, Kona Coffee Macadamia Coconut Porter, Stone Old Guardian Barley Wine Style Ale 2001, Stone 07.07.07 Vertical Epic Ale (Red Wine Barrel Aged), Stone Levitation Ale With Simcoe Hops, Stone 08.08.08 Vertical Epic Ale (Bourbon Barrel Aged), Oaked Double Bastard Ale, Arrogant Bastard Ale Aged In Brandy Barrels, Stone 8th Anniversary Ale, Double Bastard Ale Double Dry Hopped, 2006 Double Bastard Ale Aged In Brandy Barrels, Stone Levitation Ale, Stone Estate-grown Peach Sour, Stone Imperial Russian Stout 10th Anniversary Blend, Oatmeal Stout, Supremely Self Conscious Ale, Stone Old Guardian Barley Wine Style Ale 2007, Lukcy 13asartd Ale, Special Holiday Ale, Stone Wet Hopped IPA, Stone Smoked Porter Brandy Barrel Aged, Stone Old Guardian Barley Wine Style Ale Aged In Red Wine Barrels, Stone Old Guardian BELGO Barleywine (Bourbon Barrel), Stone Peated Scotch Ale, Stone 09.09.09 Vertical Epic Ale, Crime, Jason Fields & Kevin Sheppard / Tröegs / Stone Cherry Chocolate Stout, Stone Pale Ale Bourbon Barrel Aged With Loquats, Stone 11th Anniversary Ale With Simcoe, Stone Imperial Russian Stout With American Oak, Stone Pale Ale With Coriander, Stone 13th Anniversary Ale, Stone 05.05.05 Vertical Epic Ale, Stone Ruination IPA Double Dry Hopped, Stone 7th Anniversary Ale, Saison Du BUFF, Stone Old Guardian Barley Wine Style Ale 2008, Stone 10th Anniversary IPA, SoCal Hop Salute Black Double IPA, Stone  02.02.02  Vertical  Epic  Ale, Stone Sublimely Self-righteous Ale With Amarillo Hops, Stone 09.09.09 Vertical Epic Ale (Red Wine Barrel Aged), Punishment, 2004 Symposium Ale, Coriander Pale Ale, Stone Smoked Porter With Chipotle, Stone IPA (India Pale Ale), Stone 11.11.11 Vertical Epic Ale, Stone Old Guardian Barley Wine Style Ale 2005, Arrogant Bastard Ale Double Dry Hopped, Sawyer's Triple, Stone Pale Ale, Bourbon Barrel 12th Anniversary Bitter Chocolate Oatmeal Stout, StoneWall Ale, Double Dry Hopped Sublimely Self-Righteous Ale, Arrogant Bastard Ale With Coconut, Stone 10th Anniversary IPA Double Dry Hopped, Stone Cask Aid, Stone Old Guardian Barley Wine Style Ale 2011, Stone 06.06.06 Vertical Epic Ale, Stone Sublimely Self-Righteous Ale, Double Bastard Ale, Stone 10.10.10 Vertical Epic Ale, Arrogant Bastard Ale, Stone 12th Anniversary Bitter Chocolate Oatmeal Stout, Juxtaposition Black Pilsner, Espresso Nut  Brown Stout, Stone Smoked Porter With Vanilla Bean, Highway 78 Scotch Ale, Stone Imperial Red, Stone Old Guardian BELGO Barleywine (Red Wine Barrel), Stone Old Guardian Barley Wine Style Ale 1999, Stone Ruination IPA With Columbus & Chinook Hops, Stone 07.07.07 Vertical Epic Ale, Stone Imperial Russian Stout, Arrogant Bastard Ale Aged In Bourbon Barrels, Stone Smoked Porter With Coconut, Stone Old Guardian Barley Wine Style Ale 2010, Stone Old Guardian Barley Wine 2009 Double Dry Hopped, Stone SuperCaliBelgolistic Ale, Stone IPA Dry Hopped With Centennial, Stone Imperial Russian Stout Aged In Bourbon Barrels, Stone Old Guardian Barley Wine Style Ale 2002, Stone Ruination IPA, Stone Ruination IPA Oaked Double Dry Hopped, Stone IPA Double Dry Hopped, The Alchemist / Ninkasi / Stone - More Brown Than Black IPA, Belgian Style Tripel Ale/Collaboration, Stone Ruination IPA With Simcoe Hops, Stone 15th Anniversary Escondidian Imperial Black IPA, Stone Smoked Porter With American Oak, Stone Smoked Porter Bourbon Barrel Aged, Stone Smoked Porter, Stone 4th Anniversary IPA, Stone 04.04.04 Vertical Epic Ale, Stone Pale Ale With Cascade Hops, Stone Belgian Chocolate Stout, Stone Belgo Anise Imperial Russian Stout, Stone 08.08.08 Vertical Epic Ale, Stone Double Bastard With Chipotle Peppers, Stone Old Guardian Barley Wine Style Ale 2009, Stone Old Guardian Barley Wine Style Ale 2006, Barrel Aged Ken Schmidt/Maui/Stone Kona Coffee Macadamia Coconut Porter, Stone 5th Anniversary IPA, Stone Old Guardian Barley Wine Style Ale 2003, Stone 9th Anniversary Ale, Stone Dry Hopped Arrogant Bastard Ale, Stone Old Guardian Barley Wine Style Ale 2000, Stone Bombastic Lager, Oaked Arrogant Bastard Ale, Stone Old Guardian BELGO Barleywine, Stone Lee's Mild, Stone 03.03.03 Vertical Epic Ale, Stone 3rd Anniversary IPA, Stone 15th Anniversary Escondidian Imperial Black IPA With Espresso Beans, El Camino (Un)Real Black Ale",4.0
15064,Dubbel Kloat,4.0
16353,"Goldilocks Fresh Hop Golden Ale, Saison De Ocho, Original Red, Diablato, Anniversary Cream Ale, Noggin Floggin (Bourbon Barrel Aged), Survival \"7-Grain\" Stout, Muscles From Brussels, Gayle's Pale, Ace Of Spades, Noggin Floggin, Galactic Imperial Red, Organic Secret Alt, Abominable Winter Ale, Cool Grand ESB, Kentucky Christmas, Dry Hopped Abominable Ale, Rise Up Red, Sasquatch Strong Ale, Diablito, Deluxe Organic Ale, Bourbon Barrel Bock, Pig War, De Ieso Spades, Barrel Aged Diablito, Hellles Bock, Bourbon Barrel Aged 300, Kronan The Barbarian, Gigabit IPA, Cultivator Doppelbock, Pickathon IPA, HUB Lager, Hopworks Organic Red, Evelyn's Imperial Sunshine, Fest Of Fury, 78 Steam, Revolver Single Hop Pale Ale, Bourbon Barrel DOA, Crosstown Pale Ale, For Those About To Bock, Hopworks IPA, Brouwer's Cafe 6th Anniversary, Velvet ESB, Secession Black India Pale Ale (CDA), Oak Aged Diablito, Organic Kentucky Christmas, Sunset Summer Ale, Kronan The Bourbarian, Hey Porter, Baltic Crude Porter, Bike IPA",4.0
16809,"Weihnachtsbock, Festbier",4.0
16864,Schwarzes Kreuz Vollbier,4.0
18400,"Rampendahl Spezial, Rampendahl Helles",4.0
18854,"NOLA Blonde Ale, Hurricane Saison, NOLA Blonde Ale - Sorachi Ace, Flambeau Red, Smoky Mary, Irish Channel Stout, 7th Street Wheat - Watermelon, NOLA Brown Ale, Hopitoulas IPA, 7th Street Wheat",4.0
1927,Il Vicino Wet Mountain India Pale Ale,4.0
19456,"F-5 IPA, Zeppelin German Wheat, Farmhouse Ale, DNR Belgian-Style Golden Ale, Gran-Sport Porter, Horny-Toad Cerveza, Native Amber, Territorial Reserve Oak Aged Imperial Stout, Oktoberfest",4.0
20506,Lieberth Kellerbier,4.0
20608,Nisseøl,4.0
20727,Brandy Mount Barley Wine,4.0
20864,"Harvest Ale, Julebrygg (7%), Natt Imperial Porter, Ægir Brime Red Lager, Ægir Bøyla Blonde Ale, Ægir Sumbel Porter, Ægir India Pale Ale, Ægir Rallar Amber Ale, Ægir IPA",4.0
21856,"Atticus, Beach House, 2nd Anniversary Braggot, 24th Street Pale Ale, Black IPA",4.0
23121,Fabritius Pale Ale,4.0
23251,"D'uva Beer, BeerBrugna, Dama Brun-a, Madamin, BeerBera, Papessa",4.0
24659,"Anniversary IPA, Cerro Blanco, Elevated IPA, El Negro, Pyramid Rock Pale Ale, La Roja Grande, Three Legged Dog, South Peak Pilsener, Alternate Personality, Malpais Stout",4.0
24671,"Car 21, Lady Moon, Owl Canyon, Old Town Ale, Kolsch, Stimulator, Cache La Porter",4.0
25378,Slåtteøl,4.0
25839,St. Pete Orange Wheat,4.0
26715,Gageleer,4.0
2686,"La Seigneuriale Triple, La Seigneuriale Réserve, La Seigneuriale Blonde",4.0
27032,Lighthouse Amber,4.0
27360,Darach Mòr Special Reserve 35,4.0
3515,Satcheu,4.0
4091,"Ahlafors MacKA, Ahlafors Ahle Ale Jubileums Bitter, Russki Imponerande Stout, Ahlafors Kåtisbock",4.0
5773,"Enzensteiner Vetus Specialis Emmer Starkbier, Enzensteiner Vetus Specialis Imperial Gerste",4.0
7678,Kölsch,4.0
8877,"Double Chocolate Porter, Honey Maibock, Amber, XXX Chocolate Porter, Oatmeal Stout, IPA, Czech Pils, Left Field Helix, Scotch Ale, Hefe Weizen, Blonde Ale, Pale Ale",4.0
